id,image,label
114,/data/upload/1/586d55bc-15.png,"[{""x"":46.98412698412698,""y"":45.14991181657848,""width"":1.5873015873015888,""height"":2.4456202233980022,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.31216931216931,""y"":45.14991181657848,""width"":1.904761904761905,""height"":3.5743680188124713,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.8994708994709,""y"":47.21928277483833,""width"":2.2222222222222285,""height"":5.079365079365083,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.523809523809526,""y"":50.22927689594356,""width"":2.2222222222222285,""height"":2.257495590828917,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.37037037037037,""y"":51.92239858906525,""width"":2.2222222222222214,""height"":2.6337448559670804,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
115,/data/upload/1/7971a7b1-16.png,"[{""x"":46.24338624338624,""y"":43.45679012345679,""width"":2.3280423280423292,""height"":3.198118753674308,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.523809523809526,""y"":44.397413286302175,""width"":2.1164021164021136,""height"":4.138741916519692,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":51.32275132275132,""y"":46.84303350970018,""width"":2.010582010582013,""height"":5.455614344503232,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.735449735449734,""y"":50.60552616108171,""width"":1.904761904761905,""height"":1.3168724279835402,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.58201058201058,""y"":52.863021751910644,""width"":2.857142857142861,""height"":1.8812463256907677,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
116,/data/upload/1/2285b868-17.png,"[{""x"":44.761904761904766,""y"":42.51616696061141,""width"":2.7513227513227463,""height"":3.0099941211052297,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":48.99470899470899,""y"":42.704291593180486,""width"":3.2804232804232782,""height"":5.64373897707231,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":52.38095238095239,""y"":46.46678424456202,""width"":2.6455026455026385,""height"":7.713109935332163,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.84126984126984,""y"":51.546149323927104,""width"":2.2222222222222285,""height"":2.4456202233980022,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":51.00529100529101,""y"":54.179894179894184,""width"":3.492063492063494,""height"":2.8218694885361515,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
117,/data/upload/1/8065fa39-18.png,"[{""x"":43.597883597883595,""y"":39.88242210464433,""width"":3.492063492063494,""height"":4.703115814226926,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.1005291005291,""y"":40.44679600235156,""width"":4.6560846560846585,""height"":8.089359200470305,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":53.22751322751322,""y"":43.45679012345679,""width"":2.433862433862416,""height"":12.793713695405524,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.41798941798942,""y"":52.29864785420341,""width"":3.5978835978836017,""height"":2.8218694885361515,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":52.38095238095239,""y"":55.87301587301587,""width"":2.7513227513227463,""height"":3.386243386243379,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
118,/data/upload/1/5f6f37b7-19.png,"[{""x"":40,""y"":35.931804820693706,""width"":5.820105820105823,""height"":7.336860670194007,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":47.195767195767196,""y"":34.426807760141095,""width"":8.253968253968253,""height"":15.61434450323339,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":54.285714285714285,""y"":41.57554379776602,""width"":5.291005291005284,""height"":17.683715461493236,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.2063492063492,""y"":53.42739564961787,""width"":5.1851851851851904,""height"":3.198118753674308,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":53.01587301587302,""y"":58.506760728982954,""width"":4.86772486772486,""height"":5.267489711934161,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
119,/data/upload/1/b3860956-20.png,"[{""x"":36.82539682539683,""y"":31.228689006466787,""width"":8.148148148148138,""height"":9.029982363315689,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.666666666666664,""y"":29.53556731334509,""width"":10.582010582010582,""height"":19.56496178718401,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.23809523809524,""y"":37.436801881246325,""width"":8.465608465608469,""height"":23.89182833627278,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":48.67724867724868,""y"":54.179894179894184,""width"":7.936507936507937,""height"":5.831863609641388,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":53.12169312169313,""y"":60.38800705467372,""width"":8.465608465608462,""height"":8.089359200470312,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
120,/data/upload/1/d30500a8-21.png,"[{""x"":35.026455026455025,""y"":26.90182245737801,""width"":8.35978835978836,""height"":13.544973544973551,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.24338624338624,""y"":26.149323927101705,""width"":11.216931216931215,""height"":19.000587889476776,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":56.2962962962963,""y"":38.56554967666079,""width"":8.35978835978836,""height"":25.961199294532626,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":47.61904761904761,""y"":53.23927101704879,""width"":11.111111111111121,""height"":8.465608465608469,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":54.4973544973545,""y"":62.645502645502646,""width"":8.783068783068778,""height"":7.336860670194,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
121,/data/upload/1/7710ec4a-22.png,"[{""x"":33.65079365079365,""y"":26.149323927101705,""width"":9.523809523809526,""height"":12.792475014697239,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":45.07936507936508,""y"":25.773074661963552,""width"":13.121693121693113,""height"":25.396825396825403,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.44973544973545,""y"":36.8724279835391,""width"":9.841269841269842,""height"":27.27807172251616,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":48.25396825396825,""y"":56.24926513815402,""width"":10.899470899470906,""height"":7.524985302763092,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":53.12169312169313,""y"":60.01175778953557,""width"":9.312169312169303,""height"":10.5349794238683,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
122,/data/upload/1/47ff08f0-23.png,"[{""x"":35.978835978835974,""y"":24.07995296884186,""width"":8.994708994708994,""height"":16.178718400940618,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.24338624338624,""y"":25.961199294532626,""width"":11.64021164021164,""height"":22.57495590828924,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":56.19047619047619,""y"":35.931804820693706,""width"":10.370370370370381,""height"":28.03057025279248,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":47.83068783068783,""y"":53.05114638447972,""width"":10.370370370370367,""height"":7.713109935332149,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":54.285714285714285,""y"":63.962375073486186,""width"":9.206349206349202,""height"":6.772486772486772,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
123,/data/upload/1/ff1dc678-24.png,"[{""x"":34.81481481481482,""y"":27.278071722516167,""width"":10.158730158730151,""height"":11.475602586713698,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":47.195767195767196,""y"":28.406819517930632,""width"":11.111111111111107,""height"":19.00058788947678,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.66137566137566,""y"":40.258671369782476,""width"":7.936507936507937,""height"":23.89182833627278,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.1005291005291,""y"":53.991769547325106,""width"":7.936507936507937,""height"":6.96061140505585,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":54.39153439153439,""y"":63.20987654320987,""width"":9.312169312169317,""height"":6.960611405055857,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
124,/data/upload/1/c8a2d0bc-25.png,"[{""x"":33.33333333333333,""y"":25.20870076425632,""width"":11.111111111111114,""height"":14.485596707818928,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.24338624338624,""y"":25.773074661963552,""width"":11.322751322751323,""height"":22.386831275720166,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":56.08465608465608,""y"":38.37742504409171,""width"":9.31216931216931,""height"":24.832451499118164,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.523809523809526,""y"":54.179894179894184,""width"":9.100529100529094,""height"":7.336860670194,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":54.70899470899471,""y"":63.0217519106408,""width"":8.359788359788368,""height"":7.901234567901241,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
125,/data/upload/1/545241d8-26.png,"[{""x"":34.285714285714285,""y"":26.713697824808936,""width"":10.370370370370367,""height"":12.604350382128157,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.56084656084656,""y"":27.8424456202234,""width"":11.851851851851862,""height"":19.376837154614925,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":56.507936507936506,""y"":37.6249265138154,""width"":9.312169312169317,""height"":26.525573192239854,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.31216931216931,""y"":56.24926513815402,""width"":7.936507936507937,""height"":5.64373897707231,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":56.08465608465608,""y"":63.39800117577895,""width"":8.465608465608462,""height"":9.40623162845386,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
126,/data/upload/1/65a3c67f-27.png,"[{""x"":33.86243386243386,""y"":23.703703703703706,""width"":9.94708994708995,""height"":16.3668430335097,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":45.29100529100529,""y"":26.149323927101705,""width"":13.544973544973537,""height"":21.822457378012928,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":57.03703703703704,""y"":35.55555555555556,""width"":9.735449735449734,""height"":30.288065843621396,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":48.888888888888886,""y"":55.6848912404468,""width"":10.370370370370367,""height"":7.713109935332149,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.44973544973545,""y"":65.27924750146973,""width"":8.677248677248677,""height"":7.336860670194,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
127,/data/upload/1/e388c346-28.png,"[{""x"":33.65079365079365,""y"":26.337448559670783,""width"":10.264550264550259,""height"":12.416225749559082,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":47.51322751322751,""y"":27.278071722516167,""width"":11.851851851851855,""height"":20.693709582598466,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":58.941798941798936,""y"":37.436801881246325,""width"":6.878306878306887,""height"":30.852439741328638,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.84126984126984,""y"":55.496766607877724,""width"":8.359788359788354,""height"":6.96061140505585,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.13227513227513,""y"":63.774250440917115,""width"":8.465608465608462,""height"":9.029982363315696,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
128,/data/upload/1/3bc4365e-29.png,"[{""x"":33.65079365079365,""y"":23.32745443856555,""width"":9.31216931216931,""height"":14.673721340388003,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.34920634920635,""y"":25.020576131687243,""width"":12.275132275132272,""height"":22.57495590828924,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":57.88359788359788,""y"":35.36743092298648,""width"":10.158730158730158,""height"":31.981187536743086,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":49.523809523809526,""y"":55.30864197530864,""width"":10.264550264550266,""height"":9.59435626102293,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.23809523809524,""y"":63.774250440917115,""width"":12.169312169312164,""height"":10.723104056437379,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
129,/data/upload/1/d0f7d708-30.png,"[{""x"":31.746031746031743,""y"":21.82245737801293,""width"":11.74603174603175,""height"":18.059964726631396,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.03174603174603,""y"":23.13932980599647,""width"":14.179894179894184,""height"":26.525573192239857,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":60.211640211640216,""y"":32.92181069958848,""width"":8.994708994708986,""height"":35.93180482069371,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.15873015873016,""y"":55.12051734273956,""width"":9.841269841269842,""height"":9.782480893592009,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":58.0952380952381,""y"":66.21987066431511,""width"":9.312169312169303,""height"":9.594356261022924,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
130,/data/upload/1/c7290c31-31.png,"[{""x"":27.40740740740741,""y"":18.43621399176955,""width"":16.507936507936503,""height"":25.208700764256314,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":45.714285714285715,""y"":21.634332745443857,""width"":15.978835978835974,""height"":26.149323927101705,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":62.01058201058201,""y"":26.337448559670783,""width"":9.947089947089935,""height"":44.20928865373309,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.58201058201058,""y"":56.4373897707231,""width"":13.22751322751322,""height"":9.594356261022924,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":58.3068783068783,""y"":63.58612580834803,""width"":11.851851851851848,""height"":13.9212228101117,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
131,/data/upload/1/9bbd2836-32.png,"[{""x"":27.195767195767196,""y"":16.743092298647856,""width"":14.391534391534393,""height"":23.32745443856555,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":44.55026455026455,""y"":19.000587889476776,""width"":18.306878306878303,""height"":30.288065843621396,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":61.58730158730159,""y"":22.386831275720166,""width"":14.920634920634917,""height"":51.92239858906525,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":47.93650793650794,""y"":56.62551440329218,""width"":15.661375661375658,""height"":7.524985302763078,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":60.211640211640216,""y"":66.97236919459142,""width"":11.746031746031733,""height"":11.851851851851848,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
132,/data/upload/1/9e0c7696-33.png,"[{""x"":26.24338624338624,""y"":15.990593768371546,""width"":15.978835978835981,""height"":25.773074661963555,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":46.03174603174603,""y"":19.000587889476776,""width"":17.35449735449736,""height"":32.35743680188125,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.264550264550266,""y"":58.13051146384479,""width"":15.132275132275126,""height"":9.59435626102293,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":65.60846560846561,""y"":16.3668430335097,""width"":12.063492063492063,""height"":66.4079952968842,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":62.01058201058201,""y"":69.79423868312757,""width"":15.238095238095227,""height"":12.228101116990004,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
133,/data/upload/1/a0cde92b-34.png,"[{""x"":25.07936507936508,""y"":14.48559670781893,""width"":16.084656084656086,""height"":27.08994708994709,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":43.492063492063494,""y"":15.426219870664315,""width"":20.423280423280417,""height"":35.1793062904174,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":51.64021164021164,""y"":56.4373897707231,""width"":13.439153439153436,""height"":12.60435038212816,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":69.84126984126983,""y"":17.871840094062318,""width"":9.629629629629633,""height"":63.96237507348617,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":62.857142857142854,""y"":68.10111699000588,""width"":15.555555555555564,""height"":14.485596707818928,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
134,/data/upload/1/6c070ad3-35.png,"[{""x"":22.328042328042326,""y"":11.851851851851853,""width"":17.883597883597883,""height"":28.783068783068778,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":42.645502645502646,""y"":11.28747795414462,""width"":21.904761904761898,""height"":39.50617283950617,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":52.48677248677248,""y"":56.813639035861264,""width"":14.814814814814824,""height"":12.98059964726631,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":67.08994708994709,""y"":69.6061140505585,""width"":9.629629629629633,""height"":14.673721340388,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":75.23809523809524,""y"":11.099353321575544,""width"":6.455026455026456,""height"":76.56672545561435,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
135,/data/upload/1/cf2e6ea5-36.png,"[{""x"":21.58730158730159,""y"":11.475602586713698,""width"":17.67195767195767,""height"":30.476190476190474,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":40.74074074074074,""y"":13.168724279835391,""width"":24.867724867724867,""height"":35.55555555555556,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":53.12169312169313,""y"":56.06114050558495,""width"":17.24867724867724,""height"":13.733098177542622,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":69.2063492063492,""y"":68.47736625514403,""width"":13.227513227513228,""height"":16.55496766607878,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":78.94179894179895,""y"":2.2574955908289245,""width"":9.841269841269835,""height"":90.67607289829512,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
136,/data/upload/1/acdc2a09-37.png,"[{""x"":19.25925925925926,""y"":8.08935920047031,""width"":21.58730158730159,""height"":36.87242798353909,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":43.91534391534391,""y"":10.346854791299236,""width"":21.37566137566138,""height"":38.753674309229865,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":52.80423280423281,""y"":56.4373897707231,""width"":18.095238095238088,""height"":17.495590828924165,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":71.11111111111111,""y"":69.6061140505585,""width"":14.920634920634924,""height"":21.069958847736615,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":84.65608465608466,""y"":4.891240446796003,""width"":10.687830687830683,""height"":90.67607289829512,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
137,/data/upload/1/5ba6982e-38.png,"[{""x"":16.402116402116402,""y"":4.514991181657849,""width"":21.481481481481485,""height"":38.94179894179894,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":40.84656084656085,""y"":8.277483833039389,""width"":25.82010582010581,""height"":41.38741916519694,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":53.86243386243387,""y"":59.07113462669018,""width"":18.941798941798943,""height"":18.62433862433862,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":73.54497354497354,""y"":68.28924162257496,""width"":16.084656084656075,""height"":25.96119929453262,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":92.16931216931216,""y"":0.5643738977072311,""width"":7.830687830687836,""height"":99.43562610229277,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
138,/data/upload/1/40f21638-39.png,"[{""x"":14.179894179894179,""y"":1.1287477954144622,""width"":23.280423280423285,""height"":45.52616108171664,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":39.78835978835979,""y"":7.52498530276308,""width"":31.428571428571423,""height"":43.83303938859495,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":56.507936507936506,""y"":61.328630217519105,""width"":17.883597883597886,""height"":18.43621399176955,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":73.54497354497354,""y"":66.97236919459142,""width"":25.925925925925924,""height"":33.02763080540858,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
